eps,dataset,expertType,model,f1,precision,recall,llmName
0.6,Victim,llm,Bayesian Network,0.8142773603631448,0.7958797725663652,0.8727583262169086,QWQ_plus
0.7,Victim,llm,Bayesian Network,0.8190247339775721,0.7845693504728857,0.8748169838945827,QWQ_plus
0.8,Victim,llm,Bayesian Network,0.8057335451764808,0.7626971014981399,0.866111467008328,QWQ_plus
0.9,Victim,llm,Bayesian Network,0.8072291305669799,0.7588794689132259,0.8638952164009112,QWQ_plus
0.1,Criminal,human,Bayesian Network,0.7860174311900165,0.8974716092438638,0.7161961367013373,None
0.2,Criminal,human,Bayesian Network,0.7809595116335869,0.902874930572644,0.7063197026022305,None
0.3,Criminal,human,Bayesian Network,0.7609421226074853,0.8943058328910412,0.6828543111992071,None
0.4,Criminal,human,Bayesian Network,0.738556180585975,0.8866786099004119,0.6557620817843867,None
0.5,Criminal,human,Bayesian Network,0.7218411480491908,0.895114108829841,0.6320642474717431,None
0.6,Criminal,human,Bayesian Network,0.67725242391424,0.8894938268915402,0.5754646840148699,None
0.7,Criminal,human,Bayesian Network,0.6297331576378641,0.8851768286652503,0.5211387295517315,None
0.8,Criminal,human,Bayesian Network,0.5778080017463197,0.8869717379316083,0.46356877323420076,None
0.9,Criminal,human,Bayesian Network,0.44006983900219265,0.8817864120684399,0.3374091209517515,None
0.3,Criminal,llm,Bayesian Network,0.8993592166525889,0.8688309181685936,0.9321110009910802,QWQ_plus
0.4,Criminal,llm,Bayesian Network,0.8958887236201634,0.8644160528461463,0.9297397769516729,QWQ_plus
0.6,Criminal,llm,Bayesian Network,0.8986088812955919,0.8678757894445903,0.9315985130111524,QWQ_plus
0.7,Criminal,llm,Bayesian Network,0.8966189367413767,0.8658292369149398,0.9296792011897175,QWQ_plus
0.8,Criminal,llm,Bayesian Network,0.8960611986161551,0.8650590812533191,0.929368029739777,QWQ_plus
0.9,Criminal,llm,Bayesian Network,0.8942180403461546,0.8637047197711492,0.9269662921348315,QWQ_plus
0.1,Victim,human,Bayesian Network,0.5380049923305473,0.8115697735404841,0.413265306122449,None
0.2,Victim,human,Bayesian Network,0.4970018810865167,0.7700937616320257,0.37595907928388744,None
0.3,Victim,human,Bayesian Network,0.485480768074588,0.7993031813784186,0.36689419795221845,None
0.4,Victim,human,Bayesian Network,0.48666141974890886,0.8101269965348308,0.36619718309859156,None
0.5,Victim,human,Bayesian Network,0.4196429962068118,0.7734834750004559,0.30020491803278687,None
0.6,Victim,human,Bayesian Network,0.3906982042913253,0.8115827816643506,0.28095644748078563,None
0.7,Victim,human,Bayesian Network,0.3627633225926295,0.7731803297835509,0.2569546120058565,None
0.8,Victim,human,Bayesian Network,0.29857861913614203,0.7612307670108461,0.20948110185778346,None
0.9,Victim,human,Bayesian Network,0.17835019351081383,0.7998931356588598,0.12699316628701596,None
0.1,Victim,llm,Bayesian Network,0.8203194321206744,0.7700957934194085,0.8775510204081632,QWQ_plus
0.2,Victim,llm,Bayesian Network,0.7933867304814763,0.7464097696451955,0.8542199488491049,QWQ_plus
0.3,Victim,llm,Bayesian Network,0.8002225305979572,0.7455998322636256,0.863481228668942,QWQ_plus
0.4,Victim,llm,Bayesian Network,0.799531836441957,0.7447623700531674,0.8629961587708067,QWQ_plus
0.5,Victim,llm,Bayesian Network,0.81581775141189,0.7795202135195305,0.8719262295081968,QWQ_plus
0.6,Victim,llm,Bayesian Network,0.802555025294199,0.7541368541923184,0.8616567036720751,QWQ_plus
0.7,Victim,llm,Bayesian Network,0.8006238962876098,0.7482301266040824,0.8609077598828697,QWQ_plus
0.8,Victim,llm,Bayesian Network,0.8066862278915757,0.7621835442385282,0.8648302370275465,QWQ_plus
0.9,Victim,llm,Bayesian Network,0.8120213555852137,0.777519190072666,0.8684510250569476,QWQ_plus
0.2,Criminal,human,Bayesian Network,0.8953449226780124,0.863724934702395,0.929368029739777,None
0.3,Criminal,human,Bayesian Network,0.8805401528254488,0.8449781991806152,0.9192269573835481,None
0.4,Criminal,human,Bayesian Network,0.8904541831068481,0.8575173090476914,0.9260223048327137,None
0.5,Criminal,human,Bayesian Network,0.9001772745153803,0.8705555982694155,0.9318857822724569,None
0.6,Criminal,human,Bayesian Network,0.8967952294429774,0.8655685306234635,0.9303593556381661,None
0.7,Criminal,human,Bayesian Network,0.8954893280011821,0.8639084424162666,0.929466751646484,None
0.8,Criminal,human,Bayesian Network,0.8964326014858433,0.8651074473818771,0.9301115241635688,None
0.9,Criminal,human,Bayesian Network,0.8943267432363513,0.8671284868919735,0.9253139458030403,None
0.1,Criminal,llm,Bayesian Network,0.9030363619348906,0.8735165997319669,0.9346210995542348,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.8895398174432579,0.8567777482740309,0.924907063197026,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.8979083043473506,0.8669843067496594,0.9311199207135779,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.8937139818376367,0.8616532386230151,0.9282527881040892,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.9041102954797777,0.8750582538517456,0.9351576442593694,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.8926752650641295,0.8608968228570586,0.9268897149938042,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.8906104263991026,0.8583158543657026,0.9254302103250478,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.8954614508419791,0.8689555495160427,0.9267657992565056,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.8958111251288615,0.8706014271770731,0.9254791804362195,ChatGLM4Flash
0.1,Victim,human,Bayesian Network,0.7670068027210885,0.7080062794348508,0.8367346938775511,None
0.2,Victim,human,Bayesian Network,0.7990515624945032,0.7466715757500049,0.8593350383631714,None
0.3,Victim,human,Bayesian Network,0.8075209998909096,0.7544671458025137,0.8686006825938567,None
0.4,Victim,human,Bayesian Network,0.8171742826556957,0.7668866344922682,0.8745198463508322,None
0.5,Victim,human,Bayesian Network,0.8106103003365064,0.766452411841019,0.8688524590163934,None
0.6,Victim,human,Bayesian Network,0.7931321102898594,0.73783675786161,0.8573868488471392,None
0.7,Victim,human,Bayesian Network,0.7977090443136405,0.7600262637545093,0.8579795021961932,None
0.8,Victim,human,Bayesian Network,0.8062674649278138,0.767939996963559,0.866111467008328,None
0.9,Victim,human,Bayesian Network,0.8033719145356873,0.7678169779455076,0.8627562642369021,None
0.1,Victim,llm,Bayesian Network,0.8203194321206744,0.7700957934194085,0.8775510204081632,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.8039044726575265,0.7907993966817496,0.8644501278772379,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.8056268483937623,0.7658434241900043,0.8651877133105802,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.8123175065815863,0.7603125445725218,0.8719590268886044,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.8048042724893715,0.7620578010659388,0.8647540983606558,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.805717308264767,0.752691468319137,0.8667805294619982,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.8132634733623564,0.7614670442389853,0.8726207906295754,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.8082472274465878,0.7904798863319042,0.8686739269698911,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.8024455923085972,0.7572907924709267,0.8621867881548975,ChatGLM4Flash
0.2,Criminal,human,Bayesian Network,0.8909972897318283,0.858205939663631,0.9263940520446097,None
0.3,Criminal,human,Bayesian Network,0.9000848771314579,0.8697549605581482,0.9326065411298315,None
0.4,Criminal,human,Bayesian Network,0.9035099936078049,0.874120728016473,0.9349442379182156,None
0.5,Criminal,human,Bayesian Network,0.8933501005278655,0.8622052966656006,0.926829268292683,None
0.6,Criminal,human,Bayesian Network,0.8946199744908396,0.8628038737871382,0.9288723667905824,None
0.7,Criminal,human,Bayesian Network,0.8942464647792217,0.8623294462784974,0.92861695347355,None
0.8,Criminal,human,Bayesian Network,0.8968771515635187,0.8660970484267128,0.9299256505576208,None
0.9,Criminal,human,Bayesian Network,0.8955029891803467,0.8655292354414188,0.9276272306675479,None
0.1,Criminal,llm,Bayesian Network,0.8827439633083234,0.848590179013656,0.9197622585438335,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.8953449226780124,0.863724934702395,0.929368029739777,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.9044252343661147,0.8761479193462314,0.9345887016848364,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.9029651197677508,0.8734257403850141,0.9345724907063196,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.8946770036743376,0.8628763189809755,0.9289113622843546,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.8973968150951319,0.8664751102616607,0.9306071871127634,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.8916398350979067,0.859863309059843,0.9258551094115147,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.8961217763118673,0.8715073171492219,0.9280669144981413,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.8907118632304457,0.8649457258962755,0.9210178453403833,ChatGLM4Flash
0.1,Victim,human,Bayesian Network,0.8079116578138104,0.760019987376394,0.8622448979591837,None
0.3,Victim,human,Bayesian Network,0.8002225305979572,0.7455998322636256,0.863481228668942,None
0.4,Victim,human,Bayesian Network,0.7886122178834978,0.7315615260647812,0.8553137003841229,None
0.5,Victim,human,Bayesian Network,0.8181332873731993,0.7674190825718893,0.8760245901639344,None
0.6,Victim,human,Bayesian Network,0.7927684043301351,0.7365773047917908,0.8582408198121264,None
0.7,Victim,human,Bayesian Network,0.8132634733623564,0.7614670442389853,0.8726207906295754,None
0.8,Victim,human,Bayesian Network,0.8028541185168926,0.7666254449632471,0.8616271620755925,None
0.9,Victim,human,Bayesian Network,0.8073074143321214,0.754207182922463,0.8684510250569476,None
0.1,Victim,llm,Bayesian Network,0.7480332915289021,0.6831528529779258,0.826530612244898,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.7930502420155989,0.7381467637222112,0.8567774936061381,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.8193056974166064,0.7792575767332673,0.8737201365187713,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.7916111086582188,0.735792376637447,0.8565941101152369,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.8205654981859715,0.799968474148802,0.8770491803278688,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.7918906536747643,0.7754598333365069,0.8548249359521777,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.8116918406910817,0.7752449352106862,0.8696925329428989,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.8049981935612863,0.7686043379493638,0.8635490070467648,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.8191540650788997,0.8000900932817402,0.8399772209567198,ChatGLM4Flash
0.1,Criminal,human,Bayesian Network,0.8965085727162396,0.8652040386020767,0.9301634472511144,None
0.2,Criminal,human,Bayesian Network,0.9127844877050056,0.8859778057240779,0.9412639405204462,None
0.3,Criminal,human,Bayesian Network,0.8986336923562743,0.8679073668990974,0.931615460852329,None
0.4,Criminal,human,Bayesian Network,0.9089629215125088,0.881085805889913,0.9386617100371747,None
0.5,Criminal,human,Bayesian Network,0.8951120273144023,0.8634290019573488,0.9292088042831648,None
0.6,Criminal,human,Bayesian Network,0.8848268440618275,0.8512258246670745,0.9211895910780669,None
0.7,Criminal,human,Bayesian Network,0.9001536423326347,0.8698425413533013,0.9326534947949862,None
0.8,Criminal,human,Bayesian Network,0.8921485309688281,0.8608261249178646,0.9258364312267658,None
0.9,Criminal,human,Bayesian Network,0.8950130518505047,0.8685344796902406,0.9272967614011897,None
0.1,Criminal,llm,Bayesian Network,0.8906111201129869,0.861946241247075,0.9212481426448736,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.8843504088930819,0.8548278333523902,0.9159851301115242,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.9014600803585399,0.8855507871415601,0.9291377601585729,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.8877973039057727,0.8635544048429237,0.9174721189591079,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.8976757374311389,0.8771383929879006,0.9238548483045806,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.8892143371477863,0.8688402356735194,0.9137546468401487,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.8882154489942969,0.8671823778771647,0.9165073295092415,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.8859897127456121,0.8693814220371278,0.9055762081784386,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.8844934471433182,0.8750251869379652,0.8947455386649041,ChatGLM4Flash
0.1,Victim,human,Bayesian Network,0.7878307140030527,0.756698063840921,0.8520408163265306,None
0.2,Victim,human,Bayesian Network,0.7581746906512288,0.6951550552390422,0.8337595907928389,None
0.3,Victim,human,Bayesian Network,0.8295122916357521,0.7813835921210498,0.8839590443686007,None
0.4,Victim,human,Bayesian Network,0.815979583412047,0.7647849616614832,0.8745198463508322,None
0.6,Victim,human,Bayesian Network,0.8081802434886224,0.7901537877626691,0.8684884713919727,None
0.7,Victim,human,Bayesian Network,0.8102157463954159,0.7634634673458328,0.8674963396778916,None
0.8,Victim,human,Bayesian Network,0.8029424566094308,0.7539715646400389,0.860345932094811,None
0.9,Victim,human,Bayesian Network,0.8039734736143176,0.7576077568774185,0.8627562642369021,None
0.1,Victim,llm,Bayesian Network,0.8050736144601933,0.8175124103695532,0.8418367346938775,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.8363924550626038,0.8300946228097452,0.8670076726342711,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.8295571235614184,0.8314468616877094,0.8651877133105802,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.8569956608707513,0.8455099145239992,0.8770806658130602,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.8479285713766381,0.8480432415078353,0.8739754098360656,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.8514517575177843,0.8458700296445812,0.8684884713919727,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.8449343375693775,0.8597376881216008,0.8689604685212299,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.8155275224071403,0.8194087832423426,0.8276745675848814,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.8142959700038334,0.8170734720792594,0.8302961275626424,ChatGLM4Flash
0.3,Criminal,human,Bayesian Network,0.9051683048113435,0.8762370086466598,0.9360753221010902,None
0.4,Criminal,human,Bayesian Network,0.8969765562306136,0.8657991183095867,0.9304832713754647,None
0.5,Criminal,human,Bayesian Network,0.8894605726454637,0.8562579248563486,0.9253420582986318,None
0.6,Criminal,human,Bayesian Network,0.8996974815878569,0.8692616188278216,0.9323420074349442,None
0.7,Criminal,human,Bayesian Network,0.8998425126670938,0.8694463028701812,0.9324410452517528,None
0.8,Criminal,human,Bayesian Network,0.8942575517422249,0.8623435275908293,0.9286245353159851,None
0.9,Criminal,human,Bayesian Network,0.8956281788508935,0.8687136939617928,0.9266358228684732,None
0.1,Criminal,llm,Bayesian Network,0.8870796980463036,0.854078221184462,0.9227340267459139,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.8937456173213068,0.8736014758084804,0.9211895910780669,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.8844120436014129,0.8576436515802225,0.9162537165510406,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.892848824785947,0.8750841562179853,0.9215613382899628,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.8920263037270263,0.8659835022646775,0.9214753123140987,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.8938736762614689,0.8711268371635268,0.9204460966542751,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.8944634261682963,0.8737628052129371,0.9209687699171447,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.8878547485058258,0.8713793762052321,0.9072490706319702,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.8820158746463405,0.8721673072560941,0.8925974884335757,ChatGLM4Flash
0.1,Victim,human,Bayesian Network,0.7912087912087912,0.7346938775510204,0.8571428571428571,None
0.2,Victim,human,Bayesian Network,0.8226477410687107,0.7829097125179073,0.8746803069053708,None
0.3,Victim,human,Bayesian Network,0.8344185300162318,0.7874290906125873,0.8873720136518771,None
0.4,Victim,human,Bayesian Network,0.7861958792705904,0.7694687941166815,0.852752880921895,None
0.5,Victim,human,Bayesian Network,0.8173225966651284,0.7833624266342845,0.8729508196721312,None
0.6,Victim,human,Bayesian Network,0.8096824524983534,0.7596419919147641,0.8667805294619982,None
0.7,Victim,human,Bayesian Network,0.800392050292797,0.780101255503891,0.863103953147877,None
0.8,Victim,human,Bayesian Network,0.8093963824482482,0.7682186709253721,0.8686739269698911,None
0.9,Victim,human,Bayesian Network,0.8089332288860195,0.756186728483144,0.8695899772209568,None
0.1,Victim,llm,Bayesian Network,0.7912087912087912,0.7346938775510204,0.8571428571428571,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.8332807018152667,0.7873434323562201,0.8849104859335039,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.7982134017058936,0.7622719629716682,0.8604353393085787,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.8088546147684457,0.7907828919714166,0.8688524590163934,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.7938864318308136,0.7500938295723517,0.8573868488471392,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.8219521578270849,0.7866622585368157,0.8777452415812591,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.8057131261077177,0.7697806872089167,0.8648302370275465,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.8011228620664395,0.7516715932160958,0.8610478359908884,ChatGLM4Flash
0.5,Criminal,human,Bayesian Network,0.8923429878680219,0.8605874824927305,0.9265318262938727,None
0.6,Criminal,human,Bayesian Network,0.8949824314738332,0.8632643428243267,0.9291201982651797,None
0.7,Criminal,human,Bayesian Network,0.8945416620577407,0.8634296514756431,0.9279796048438496,None
0.8,Criminal,human,Bayesian Network,0.8951525252727912,0.8640095443935334,0.9286245353159851,None
0.9,Criminal,human,Bayesian Network,0.8921882375406303,0.8647795899122813,0.9251487111698612,None
0.1,Criminal,llm,Bayesian Network,0.8726685001799674,0.835064656932985,0.9138187221396731,Qwen
0.2,Criminal,llm,Bayesian Network,0.887739811425912,0.8540783018476805,0.9241635687732342,Qwen
0.3,Criminal,llm,Bayesian Network,0.8921101192379921,0.8596175058762514,0.9271555996035679,Qwen
0.4,Criminal,llm,Bayesian Network,0.8937139818376367,0.8616532386230151,0.9282527881040892,Qwen
0.5,Criminal,llm,Bayesian Network,0.8946436475910503,0.8643597066421734,0.9271267102914932,Qwen
0.6,Criminal,llm,Bayesian Network,0.8931521215091422,0.861784282046858,0.9268897149938042,Qwen
0.7,Criminal,llm,Bayesian Network,0.8923589449623517,0.8610181135620137,0.9260675589547482,Qwen
0.8,Criminal,llm,Bayesian Network,0.8942226050707667,0.8638873741065768,0.9267657992565056,Qwen
0.9,Criminal,llm,Bayesian Network,0.8951355571808496,0.8681210899683464,0.9259748843357568,Qwen
0.1,Victim,human,Bayesian Network,0.8203194321206744,0.7700957934194085,0.8775510204081632,None
0.2,Victim,human,Bayesian Network,0.7943234467400978,0.7384567081586332,0.8593350383631714,None
0.3,Victim,human,Bayesian Network,0.7896675259269492,0.7336483766517896,0.8549488054607508,None
0.4,Victim,human,Bayesian Network,0.797087205551633,0.7749450080435997,0.8604353393085787,None
0.5,Victim,human,Bayesian Network,0.7986322803293743,0.7773486759142497,0.8616803278688525,None
0.6,Victim,human,Bayesian Network,0.823795178538997,0.7888935477993234,0.8778821520068317,None
0.7,Victim,human,Bayesian Network,0.7962249716564893,0.774323577837487,0.8601756954612005,None
0.8,Victim,human,Bayesian Network,0.8027667858267806,0.7850987204126219,0.8648302370275465,None
0.9,Victim,human,Bayesian Network,0.8056823952521778,0.7522302317858459,0.8673120728929385,None
0.1,Victim,llm,Bayesian Network,0.7623582766439909,0.700124947938359,0.8367346938775511,Qwen
0.2,Victim,llm,Bayesian Network,0.8003288271830472,0.7469735720375107,0.8618925831202046,Qwen
0.3,Victim,llm,Bayesian Network,0.7807119920763597,0.7232280611529291,0.8481228668941979,Qwen
0.4,Victim,llm,Bayesian Network,0.8061041071604452,0.7552687130151919,0.8642765685019206,Qwen
0.5,Victim,llm,Bayesian Network,0.8113646919136566,0.828208965376505,0.8637295081967213,Qwen
0.6,Victim,llm,Bayesian Network,0.8078420149450174,0.7820019575718019,0.8599487617421008,Qwen
0.7,Victim,llm,Bayesian Network,0.7992080272288081,0.7655289952758012,0.8521229868228404,Qwen
0.8,Victim,llm,Bayesian Network,0.8153737078810972,0.7994038622177467,0.8577834721332479,Qwen
0.9,Victim,llm,Bayesian Network,0.802234399106602,0.7962465638229139,0.8092255125284739,Qwen
0.1,Criminal,human,Bayesian Network,0.8683502064754969,0.8296421734973914,0.9108469539375929,None
0.5,Criminal,human,Bayesian Network,0.8964173938617028,0.865088112547381,0.9301011302795955,None
0.6,Criminal,human,Bayesian Network,0.8957074480901922,0.8641856494213427,0.9296158612143742,None
0.8,Criminal,human,Bayesian Network,0.8950526764329899,0.8643065921280401,0.9280669144981413,None
0.9,Criminal,human,Bayesian Network,0.8954898171146468,0.8660807967483009,0.9269662921348315,None
0.1,Criminal,llm,Bayesian Network,0.9030363619348906,0.8735165997319669,0.9346210995542348,Qwen
0.2,Criminal,llm,Bayesian Network,0.9138770444673426,0.8873780074902226,0.9420074349442379,Qwen
0.3,Criminal,llm,Bayesian Network,0.9138981622655604,0.8874050787707461,0.942021803766105,Qwen
0.4,Criminal,llm,Bayesian Network,0.8975205878100696,0.8664910656292755,0.9308550185873606,Qwen
0.5,Criminal,llm,Bayesian Network,0.8911985916027214,0.8584612251354591,0.9265318262938727,Qwen
0.6,Criminal,llm,Bayesian Network,0.8857775041145395,0.8529872312914174,0.9211895910780669,Qwen
0.7,Criminal,llm,Bayesian Network,0.8959972105732915,0.8650383445902681,0.9292543021032504,Qwen
0.8,Criminal,llm,Bayesian Network,0.8985095760063635,0.8681748498074879,0.9310408921933085,Qwen
0.9,Criminal,llm,Bayesian Network,0.8944724136198318,0.8634626551135676,0.927792465300727,Qwen
0.3,Victim,human,Bayesian Network,0.7751639393432324,0.7161984772906275,0.8447098976109215,None
0.5,Victim,human,Bayesian Network,0.8015492657887007,0.7808837746952502,0.8637295081967213,None
0.6,Victim,human,Bayesian Network,0.8072571619521458,0.7654777363140429,0.8667805294619982,None
0.7,Victim,human,Bayesian Network,0.8108064742574059,0.7588317002665466,0.8704245973645681,None
0.8,Victim,human,Bayesian Network,0.8093892645039105,0.7669374409445905,0.8686739269698911,None
0.9,Victim,human,Bayesian Network,0.8121872386075331,0.7601536028766975,0.871867881548975,None
0.1,Victim,llm,Bayesian Network,0.810546525074515,0.8064643658510525,0.8571428571428571,Qwen
0.2,Victim,llm,Bayesian Network,0.8220095724334352,0.8145780051150895,0.8593350383631714,Qwen
0.3,Victim,llm,Bayesian Network,0.8714982169019642,0.8775843646586511,0.8959044368600683,Qwen
0.4,Victim,llm,Bayesian Network,0.8540711794399434,0.848937725526714,0.882202304737516,Qwen
0.5,Victim,llm,Bayesian Network,0.8556981797734585,0.8508143400050244,0.8780737704918032,Qwen
0.6,Victim,llm,Bayesian Network,0.8383659601262098,0.8538612120876706,0.8667805294619982,Qwen
0.7,Victim,llm,Bayesian Network,0.8391321595493223,0.8396902762029524,0.863103953147877,Qwen
0.8,Victim,llm,Bayesian Network,0.8389370214510175,0.8558083129480728,0.8654708520179372,Qwen
0.9,Victim,llm,Bayesian Network,0.796783460458903,0.8115824850190204,0.7921412300683371,Qwen
0.1,Criminal,human,Bayesian Network,0.883486231152083,0.8486981403266295,0.9212481426448736,None
0.3,Criminal,human,Bayesian Network,0.8964579376115602,0.8651396598109582,0.9301288404360754,None
0.5,Criminal,human,Bayesian Network,0.9020790930388692,0.8722959938933263,0.9339678762641285,None
0.6,Criminal,human,Bayesian Network,0.8917215521741036,0.8591245437612957,0.9268897149938042,None
0.7,Criminal,human,Bayesian Network,0.8920724233958496,0.8595696784176494,0.9271298066709157,None
0.8,Criminal,human,Bayesian Network,0.8945017694651021,0.863924072986554,0.9273234200743494,None
0.9,Criminal,human,Bayesian Network,0.8949864953911768,0.8679160032996811,0.926305353602115,None
0.1,Criminal,llm,Bayesian Network,0.8856535248983193,0.8514380841147289,0.9227340267459139,QWQ
0.2,Criminal,llm,Bayesian Network,0.8942575517422249,0.8623435275908293,0.9286245353159851,QWQ
0.3,Criminal,llm,Bayesian Network,0.8993592166525889,0.8688309181685936,0.9321110009910802,QWQ
0.4,Criminal,llm,Bayesian Network,0.8948011987038638,0.8630340929506225,0.928996282527881,QWQ
0.5,Criminal,llm,Bayesian Network,0.890764012567889,0.8579101346504535,0.9262343842950624,QWQ
0.6,Criminal,llm,Bayesian Network,0.8962999572622024,0.8655042380657709,0.929368029739777,QWQ
0.7,Criminal,llm,Bayesian Network,0.8911410695892675,0.8583882748072529,0.9264924580412152,QWQ
0.8,Criminal,llm,Bayesian Network,0.8985095760063635,0.8681748498074879,0.9310408921933085,QWQ
0.9,Criminal,llm,Bayesian Network,0.8932020525730396,0.8657062442484336,0.9246530072703238,QWQ
0.2,Victim,human,Bayesian Network,0.7881406225713923,0.7334367747322468,0.8516624040920716,None
0.3,Victim,human,Bayesian Network,0.8172772641588537,0.7663717690363312,0.8754266211604096,None
0.4,Victim,human,Bayesian Network,0.8208562323357169,0.8102629764601595,0.8770806658130602,None
0.5,Victim,human,Bayesian Network,0.7957179013238732,0.773821984026902,0.8596311475409836,None
0.6,Victim,human,Bayesian Network,0.824041242025304,0.7750917836314933,0.8795900939368061,None
0.7,Victim,human,Bayesian Network,0.8163152389819207,0.7749164186169585,0.8733528550512445,None
0.8,Victim,human,Bayesian Network,0.8057974008392826,0.7523700907900414,0.8673926969891096,None
0.9,Victim,human,Bayesian Network,0.8008121254385471,0.7463149449203771,0.8638952164009112,None
0.1,Victim,llm,Bayesian Network,0.8570607867812005,0.8155195751770095,0.9030612244897959,QWQ
0.2,Victim,llm,Bayesian Network,0.8111268984244262,0.7894353728113318,0.8695652173913043,QWQ
0.3,Victim,llm,Bayesian Network,0.7832560041521838,0.7251132802944705,0.8515358361774744,QWQ
0.4,Victim,llm,Bayesian Network,0.7927338173986485,0.7531036375799435,0.8565941101152369,QWQ
0.5,Victim,llm,Bayesian Network,0.8152006829854171,0.7638330169981188,0.8739754098360656,QWQ
0.6,Victim,llm,Bayesian Network,0.8116470956844829,0.7722501988197007,0.8676345004269855,QWQ
0.7,Victim,llm,Bayesian Network,0.8041725239045643,0.7675094352584553,0.8653001464128843,QWQ
0.8,Victim,llm,Bayesian Network,0.8132727705121395,0.7673839688157187,0.8705957719410634,QWQ
0.9,Victim,llm,Bayesian Network,0.8039611561792347,0.7572660712282158,0.8627562642369021,QWQ
0.1,Criminal,human,Bayesian Network,0.8899918368095684,0.8569312188002977,0.9257057949479941,None
0.2,Criminal,human,Bayesian Network,0.8942575517422249,0.8623435275908293,0.9286245353159851,None
0.4,Criminal,human,Bayesian Network,0.8866546055987689,0.8527046337115297,0.9234200743494424,None
0.5,Criminal,human,Bayesian Network,0.8898950030663081,0.8568084845108981,0.925639500297442,None
0.7,Criminal,human,Bayesian Network,0.8911250937787537,0.8590893267401215,0.9256426598682813,None
